ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
32,11,12,032,999,86.45436096191406,94.4683402374661,95.69406719785746,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.95
32,12,12,032,999,85.37308502197266,59.60555604707628,89.93962807841999,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,0.0,0.050404761904761904
33,01,12,032,999,271.89208984375,23.461478538513184,34.80099122183663,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.6501666666666668
33,02,12,032,999,,,,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.72
33,03,12,032,999,536.6815795898438,512.8166604614257,620.3387837727864,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9940000000000001
33,04,12,032,999,846.6098022460938,657.7101751708984,782.7437769571939,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.921
33,05,12,032,999,1119.0638427734375,827.0806091308593,837.0062550862631,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9841666666666667
33,06,12,032,999,1052.8890380859375,759.4196035766602,788.0642191569011,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
33,07,12,032,999,1161.4820556640625,648.9780224609375,649.0729705810547,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
33,08,12,032,999,1001.8197631835938,599.6547171020508,573.1309855143229,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
33,09,12,032,999,316.51031494140625,419.62586461893727,436.57447814941406,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
33,10,12,032,999,748.6721801757812,175.52526179277328,194.41211567540324,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9248193277310919
33,11,12,032,999,252.45591735839844,75.72498538516815,61.67681102137408,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
33,12,12,032,999,451.0772399902344,49.28739416676476,52.681117926703536,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,0.0,0.27482936507936506
